id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-518140,2024-01-11,000001,Vente,350000,99,,AV DU GENERAL LECLERC,4129,94700,94046,Maisons-Alfort,94,,,940460000H0079,,,305,72.15,700,,,,,,,,2,3,Dépendance,,0,,,,,,2.432045,48.811808
2024-518140,2024-01-11,000001,Vente,350000,99,,AV DU GENERAL LECLERC,4129,94700,94046,Maisons-Alfort,94,,,940460000H0079,,,951,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.432045,48.811808
2024-518140,2024-01-11,000001,Vente,350000,99,,AV DU GENERAL LECLERC,4129,94700,94046,Maisons-Alfort,94,,,940460000H0079,,,305,72.15,700,,,,,,,,2,2,Appartement,68,3,,,,,,2.432045,48.811808
2024-518141,2024-01-09,000001,Vente,371000,22,,RUE LATERALE,5130,94000,94028,Créteil,94,,,940280000F0104,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.462998,48.804747
2024-518141,2024-01-09,000001,Vente,371000,39,,RUE DE BONNE PROLONGEE,0647,94000,94028,Créteil,94,,,940280000F0106,,,33,93.07,,,,,,,,,1,2,Appartement,93,4,,,,,,2.463026,48.804914
2024-518142,2024-01-10,000001,Vente,182000,11,,RUE EDMOND MICHELET,3110,94270,94043,Le Kremlin-Bicêtre,94,,,940430000E0047,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.363328,48.810684
2024-518142,2024-01-10,000001,Vente,182000,11,,RUE EDMOND MICHELET,3110,94270,94043,Le Kremlin-Bicêtre,94,,,940430000E0047,,,16,32.38,,,,,,,,,1,2,Appartement,34,2,,,,,,2.363328,48.810684
2024-518143,2024-01-08,000001,Vente en l'état futur d'achèvement,447450,44,,RUE DU 11 NOVEMBRE 1918,6900,94700,94046,Maisons-Alfort,94,,,94046000AR0010,,,262,,,,,,,,,,1,,,,,,,,,,2.433182,48.804968
2024-518143,2024-01-08,000001,Vente en l'état futur d'achèvement,447450,44,,RUE DU 11 NOVEMBRE 1918,6900,94700,94046,Maisons-Alfort,94,,,94046000AR0010,,,69,,,,,,,,,,1,,,,,,,,,,2.433182,48.804968
2024-518144,2024-01-10,000001,Vente,185000,10,,MAIL DE LA RESISTANCE,2074,94380,94011,Bonneuil-sur-Marne,94,,,940110000S0236,,,84,55.49,,,,,,,,,1,2,Appartement,55,3,,,,,,2.485027,48.765316
2024-518144,2024-01-10,000001,Vente,185000,10,,MAIL DE LA RESISTANCE,2074,94380,94011,Bonneuil-sur-Marne,94,,,940110000S0236,,,153,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485027,48.765316
2024-518145,2024-01-11,000001,Vente,110000,1,,RUE DE LA PORTE,1170,94370,94071,Sucy-en-Brie,94,,,94071000AV0035,,,103,73.56,,,,,,,,,1,4,Local industriel. commercial ou assimilé,36,0,,,,,,2.520774,48.769622
2024-518146,2024-01-09,000001,Vente,350190,90,,AV ERNEST RENAN,3160,94120,94033,Fontenay-sous-Bois,94,,,940330000P0276,,,205,70.55,214,,,,,,,,2,3,Dépendance,,0,,,,,,2.463251,48.855835
2024-518146,2024-01-09,000001,Vente,350190,90,,AV ERNEST RENAN,3160,94120,94033,Fontenay-sous-Bois,94,,,940330000P0276,,,205,70.55,214,,,,,,,,2,2,Appartement,69,4,,,,,,2.463251,48.855835
2024-518146,2024-01-09,000001,Vente,350190,90,,AV ERNEST RENAN,3160,94120,94033,Fontenay-sous-Bois,94,,,940330000P0276,,,295,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.463251,48.855835
2024-518147,2024-01-03,000001,Vente,311500,12,,VLA ST PIERRE,8861,94220,94018,Charenton-le-Pont,94,,,940180000K0139,,,382,40.79,524,,,,,,,,2,3,Dépendance,,0,,,,,,2.410162,48.820317
2024-518147,2024-01-03,000001,Vente,311500,12,,VLA ST PIERRE,8861,94220,94018,Charenton-le-Pont,94,,,940180000K0139,,,382,40.79,524,,,,,,,,2,2,Appartement,41,2,,,,,,2.410162,48.820317
2024-518148,2024-01-04,000001,Vente,403900,21,,RUE DENIS DIDEROT,0197,94880,94053,Noiseau,94,,,94053000AL0145,,,,,,,,,,,,,0,1,Maison,106,6,S,sols,,,357,2.55006,48.7726
2024-518149,2024-01-12,000001,Vente,480000,6,,RUE DU GAL SARRAIL,4140,94000,94028,Créteil,94,,,94028000AY0131,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,403,2.455475,48.794746
2024-518150,2024-01-04,000001,Vente,177500,8,,AV DE LA PAIX,7110,94260,94034,Fresnes,94,,,940340000F0223,,,32,43.46,,,,,,,,,1,2,Appartement,44,2,,,,,,2.329465,48.758408
2024-518150,2024-01-04,000001,Vente,177500,10,,AV DE LA PAIX,7110,94260,94034,Fresnes,94,,,940340000F0223,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329465,48.758408
2024-518151,2024-01-10,000001,Vente,310000,113,,AV PAUL VAILLANT COUTURIER,7148,94400,94081,Vitry-sur-Seine,94,,,940810000P0136,,,5,74.15,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.39674,48.794106
2024-518151,2024-01-10,000001,Vente,310000,113,,AV PAUL VAILLANT COUTURIER,7148,94400,94081,Vitry-sur-Seine,94,,,940810000P0136,,,5,74.15,7,,,,,,,,2,2,Appartement,46,1,,,,,,2.39674,48.794106
2024-518151,2024-01-10,000001,Vente,310000,113,,AV PAUL VAILLANT COUTURIER,7148,94400,94081,Vitry-sur-Seine,94,,,940810000P0136,,,5,74.15,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.39674,48.794106
2024-518152,2024-01-08,000001,Vente,269300,15,B,RUE ETIENNE DOLET,3176,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0099,,,,,,,,,,,,,0,1,Maison,44,2,S,sols,,,77,2.485991,48.789263
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,467,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,477,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,447,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,458,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,469,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,476,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,475,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518153,2024-01-10,000001,Vente,64000,186,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0132,,,443,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.497135,48.79704
2024-518154,2024-01-03,000001,Vente,243215,14,,RUE MARCELLE,6115,94130,94052,Nogent-sur-Marne,94,,,94052000AH0123,,,20,,8,48.97,,,,,,,2,2,Appartement,47,3,,,,,,2.493705,48.837187
2024-518154,2024-01-03,000001,Vente,243215,14,,RUE MARCELLE,6115,94130,94052,Nogent-sur-Marne,94,,,94052000AH0123,,,20,,8,48.97,,,,,,,2,3,Dépendance,,0,,,,,,2.493705,48.837187
2024-518155,2024-01-05,000001,Vente en l'état futur d'achèvement,159000,,,,,,94079,Villiers-sur-Marne,94,,,94079000AT0383,,,106,,,,,,,,,,1,,,,,,,,,,2.539745,48.81883
2024-518155,2024-01-05,000001,Vente en l'état futur d'achèvement,159000,,,,,,94079,Villiers-sur-Marne,94,,,94079000AT0383,,,57,,,,,,,,,,1,,,,,,,,,,2.539745,48.81883
2024-518156,2024-01-10,000001,Vente,190000,99,B,RUE DIDEROT,2555,94500,94017,Champigny-sur-Marne,94,,,94017000AM0152,,,19,,83,,,,,,,,2,2,Appartement,51,3,,,,,,2.493849,48.813872
2024-518156,2024-01-10,000001,Vente,190000,99,B,RUE DIDEROT,2555,94500,94017,Champigny-sur-Marne,94,,,94017000AM0152,,,19,,83,,,,,,,,2,3,Dépendance,,0,,,,,,2.493849,48.813872
2024-518157,2024-01-05,000001,Vente,570600,4,,RUE DES BEAUMONTS,0625,94120,94033,Fontenay-sous-Bois,94,,,940330000S0340,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.456842,48.854448
2024-518157,2024-01-05,000001,Vente,570600,4,,RUE DES BEAUMONTS,0625,94120,94033,Fontenay-sous-Bois,94,,,940330000S0340,,,16,96.85,41,,,,,,,,2,2,Appartement,100,4,,,,,,2.456842,48.854448
2024-518158,2024-01-03,000001,Vente en l'état futur d'achèvement,204000,,,AUT A 86,X005,94000,94028,Créteil,94,,,94028000AZ0411,,,19,,,,,,,,,,1,,,,,,,,,,2.447815,48.800808
2024-518159,2024-01-05,000001,Vente,317060,34,,AV RAYMOND POINCARE,8120,94600,94022,Choisy-le-Roi,94,,,940220000J0017,,,,,,,,,,,,,0,1,Maison,65,2,S,sols,,,312,2.39905,48.765286
2024-518159,2024-01-05,000001,Vente,317060,34,,AV RAYMOND POINCARE,8120,94600,94022,Choisy-le-Roi,94,,,940220000J0017,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,312,2.39905,48.765286
2024-518160,2024-01-08,000001,Vente,14000,218,,RUE GABRIEL PERI,4106,94400,94081,Vitry-sur-Seine,94,,,940810000J0151,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.40091,48.796734
2024-518161,2024-01-11,000001,Vente,295000,31,,DNE DE CHATEAU GAILLARD,1447,94700,94046,Maisons-Alfort,94,,,940460000L0010,,,10682,61.67,11386,,,,,,,,2,2,Appartement,61,4,,,,,,2.433945,48.814354
2024-518161,2024-01-11,000001,Vente,295000,31,,DNE DE CHATEAU GAILLARD,1447,94700,94046,Maisons-Alfort,94,,,940460000L0010,,,10682,61.67,11386,,,,,,,,2,3,Dépendance,,0,,,,,,2.433945,48.814354
2024-518162,2024-01-05,000001,Vente,195000,22,,RUE DE L ETANG,3215,94500,94017,Champigny-sur-Marne,94,,,94017000DI0123,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,380,2.547143,48.810014
2024-518163,2024-01-12,000001,Vente,230000,17,,AV VICTOR HUGO,1210,94350,94079,Villiers-sur-Marne,94,,,94079000AV0215,,,2,,4,33.96,,,,,,,2,2,Appartement,33,3,,,,,,2.534958,48.818491
2024-518163,2024-01-12,000001,Vente,230000,17,,AV VICTOR HUGO,1210,94350,94079,Villiers-sur-Marne,94,,,94079000AV0215,,,2,,4,33.96,,,,,,,2,3,Dépendance,,0,,,,,,2.534958,48.818491
2024-518164,2024-01-12,000001,Vente,330000,64,,RUE MOLIERE,0910,94370,94071,Sucy-en-Brie,94,,,94071000AC0109,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,390,2.517672,48.780405
2024-518164,2024-01-12,000001,Vente,330000,64,,RUE MOLIERE,0910,94370,94071,Sucy-en-Brie,94,,,94071000AC0109,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,2.517672,48.780405
2024-518165,2024-01-11,000001,Vente en l'état futur d'achèvement,155800,275,,AV DE FONTAINEBLEAU,3550,94320,94073,Thiais,94,,,940730000D0160,,,35,,,,,,,,,,1,,,,,,,,,,2.368877,48.761887
2024-518166,2024-01-10,000001,Vente en l'état futur d'achèvement,210000,,,AUT A 86,X005,94000,94028,Créteil,94,,,94028000AZ0411,,,13,,,,,,,,,,1,,,,,,,,,,2.447815,48.800808
2024-518167,2024-01-03,000001,Vente,385725,3,,ALL MULATRESSE SOLITUDE,6300,94200,94041,Ivry-sur-Seine,94,,,94041000AB0238,,,62,66.76,,,,,,,,,1,2,Appartement,66,3,,,,,,2.368227,48.807781
2024-518167,2024-01-03,000001,Vente,385725,1,,ALL MULATRESSE SOLITUDE,6300,94200,94041,Ivry-sur-Seine,94,,,94041000AB0238,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.368227,48.807781
2024-518168,2024-01-04,000001,Vente,371700,1,,RUE BOILEAU,0722,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AP0017,,,5,,9,56.18,,,,,,,2,3,Dépendance,,0,,,,,,2.510064,48.808955
2024-518168,2024-01-04,000001,Vente,371700,1,,RUE BOILEAU,0722,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AP0017,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510064,48.808955
2024-518168,2024-01-04,000001,Vente,371700,1,,RUE BOILEAU,0722,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AP0017,,,5,,9,56.18,,,,,,,2,2,Appartement,60,3,,,,,,2.510064,48.808955
2024-518169,2024-01-12,000001,Vente,590000,9,,RUE PAUL ROGER,1060,94370,94071,Sucy-en-Brie,94,,,94071000AI0601,,,,,,,,,,,,,0,1,Maison,116,4,S,sols,,,428,2.526906,48.772782
2024-518170,2024-01-12,000001,Vente,20000,3,,RUE JEAN MACE,4737,94120,94033,Fontenay-sous-Bois,94,,,94033000AF0253,,,376,12,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479028,48.855555
2024-518170,2024-01-12,000001,Vente,20000,3,,RUE JEAN MACE,4737,94120,94033,Fontenay-sous-Bois,94,,,94033000AF0253,,,377,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479028,48.855555
2024-518171,2024-01-09,000001,Vente,16000,146,,RUE DE PARIS,7115,94220,94018,Charenton-le-Pont,94,,,940180000D0165,,,185,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.405411,48.827452
2024-518172,2024-01-10,000001,Vente,214000,11,,ALL DES IRIS,4600,94260,94034,Fresnes,94,,,940340000G0067,,,545,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33335,48.764226
2024-518172,2024-01-10,000001,Vente,214000,11,,ALL DES IRIS,4600,94260,94034,Fresnes,94,,,940340000G0067,,,427,62.85,428,62.85,444,,,,,,3,2,Appartement,70,3,,,,,,2.33335,48.764226
2024-518172,2024-01-10,000001,Vente,214000,6,,ALL DES IRIS,4600,94260,94034,Fresnes,94,,,940340000G0067,,,703,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33335,48.764226
2024-518172,2024-01-10,000001,Vente,214000,11,,ALL DES IRIS,4600,94260,94034,Fresnes,94,,,940340000G0067,,,427,62.85,428,62.85,444,,,,,,3,3,Dépendance,,0,,,,,,2.33335,48.764226
2024-518173,2024-01-11,000001,Vente,235710,2,,RUE GEORGES HUCHON,4125,94300,94080,Vincennes,94,,,940800000S0096,,,22,,,,,,,,,,1,2,Appartement,32,3,,,,,,2.421819,48.847312
2024-518173,2024-01-11,000001,Vente,235710,2,,RUE GEORGES HUCHON,4125,94300,94080,Vincennes,94,,,940800000S0096,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.421819,48.847312
2024-518174,2024-01-10,000001,Vente,156850,32,,AV WINSTON CHURCHILL,1465,94370,94071,Sucy-en-Brie,94,,,94071000AV0056,,,4,45.65,,,,,,,,,1,2,Appartement,46,2,,,,,,2.522133,48.769549
2024-518174,2024-01-10,000001,Vente,156850,32,,AV WINSTON CHURCHILL,1465,94370,94071,Sucy-en-Brie,94,,,94071000AV0056,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.522133,48.769549
2024-518175,2024-01-05,000001,Vente,185000,7,,RUE ALEXANDRE RIBOT,0010,94290,94077,Villeneuve-le-Roi,94,,,94077000AP0060,,,,,,,,,,,,,0,1,Maison,54,4,S,sols,,,303,2.432152,48.727065
2024-518175,2024-01-05,000001,Vente,185000,7,,RUE ALEXANDRE RIBOT,0010,94290,94077,Villeneuve-le-Roi,94,,,94077000AP0060,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,303,2.432152,48.727065
2024-518176,2024-01-08,000001,Vente,199000,40,,RUE DU PRESIDENT WILSON,1530,94190,94078,Villeneuve-Saint-Georges,94,,,94078000AH0190,,,10,37.74,,,,,,,,,1,2,Appartement,38,2,,,,,,2.450246,48.739212
2024-518176,2024-01-08,000001,Vente,199000,40,,RUE DU PRESIDENT WILSON,1530,94190,94078,Villeneuve-Saint-Georges,94,,,94078000AH0190,,,10,37.74,,,,,,,,,1,3,Dépendance,,0,,,,,,2.450246,48.739212
2024-518177,2024-01-09,000001,Vente,200000,44,,AV DU GENERAL DE GAULLE,4135,94170,94058,Le Perreux-sur-Marne,94,,,94058000AS0099,,,173,,26,47.85,,,,,,,2,2,Appartement,52,2,,,,,,2.512357,48.836744
2024-518177,2024-01-09,000001,Vente,200000,44,,AV DU GENERAL DE GAULLE,4135,94170,94058,Le Perreux-sur-Marne,94,,,94058000AS0099,,,173,,26,47.85,,,,,,,2,3,Dépendance,,0,,,,,,2.512357,48.836744
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0231,,,,,,,,,,,,,0,,,,,T,terres,,,302,2.505535,48.818976
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0361,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,82,2.506131,48.819341
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0364,,,,,,,,,,,,,0,,,,,T,terres,,,796,2.506413,48.819916
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0366,,,,,,,,,,,,,0,,,,,T,terres,,,598,2.505521,48.818711
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0368,,,,,,,,,,,,,0,,,,,T,terres,,,248,2.505806,48.818977
2024-518178,2024-01-03,000001,Vente,1001092.8,,,LES COURTILLES,B025,94500,94017,Champigny-sur-Marne,94,,,940170000U0370,,,,,,,,,,,,,0,,,,,T,terres,,,367,2.505928,48.819289
2024-518179,2024-01-04,000001,Vente,180613.19,40,,RUE FREDERIC JOLIOT CURIE,3570,94600,94022,Choisy-le-Roi,94,,,94022000AH0134,,,35,38.37,,,,,,,,,1,2,Appartement,37,2,,,,,,2.419068,48.773869
2024-518179,2024-01-04,000001,Vente,180613.19,40,,RUE FREDERIC JOLIOT CURIE,3570,94600,94022,Choisy-le-Roi,94,,,94022000AH0134,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.419068,48.773869
2024-518180,2024-01-12,000001,Vente en l'état futur d'achèvement,316000,,,QUAI HENRI POURCHASSE,4425,94200,94041,Ivry-sur-Seine,94,,,94041000AZ0111,,,8127,,,,,,,,,,1,,,,,,,,,,2.406345,48.811926
2024-518181,2024-01-12,000001,Vente,206050,118,,GR RUE CHARLES DE GAULLE,4180,94130,94052,Nogent-sur-Marne,94,,,94052000AG0005,,,9,35.06,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486104,48.836948
2024-518181,2024-01-12,000001,Vente,206050,118,,GR RUE CHARLES DE GAULLE,4180,94130,94052,Nogent-sur-Marne,94,,,94052000AG0005,,,9,35.06,,,,,,,,,1,2,Appartement,36,3,,,,,,2.486104,48.836948
2024-518182,2024-01-10,000001,Vente en l'état futur d'achèvement,795000,57,,AV DU BAC,0605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BO0079,,,22,,,,,,,,,,1,,,,,,,,,,2.509511,48.795471
2024-518182,2024-01-10,000001,Vente en l'état futur d'achèvement,795000,57,,AV DU BAC,0605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BO0079,,,71,,,,,,,,,,1,,,,,,,,,,2.509511,48.795471
2024-518183,2024-01-12,000001,Vente en l'état futur d'achèvement,439000,32,,AV LEDRU ROLLIN,5130,94170,94058,Le Perreux-sur-Marne,94,,,94058000AB0012,,,37,,,,,,,,,,1,2,Appartement,66,3,,,,,,2.496987,48.839628
2024-518183,2024-01-12,000001,Vente en l'état futur d'achèvement,439000,32,,AV LEDRU ROLLIN,5130,94170,94058,Le Perreux-sur-Marne,94,,,94058000AB0012,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496987,48.839628
2024-518183,2024-01-12,000001,Vente en l'état futur d'achèvement,439000,32,,AV LEDRU ROLLIN,5130,94170,94058,Le Perreux-sur-Marne,94,,,94058000AB0012,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496987,48.839628
2024-518184,2024-01-09,000001,Vente,159700,44,,AV DU GENERAL DE GAULLE,4135,94170,94058,Le Perreux-sur-Marne,94,,,94058000AS0099,,,177,,30,25.8,,,,,,,2,2,Appartement,30,1,,,,,,2.512357,48.836744
2024-518184,2024-01-09,000001,Vente,159700,44,,AV DU GENERAL DE GAULLE,4135,94170,94058,Le Perreux-sur-Marne,94,,,94058000AS0099,,,177,,30,25.8,,,,,,,2,3,Dépendance,,0,,,,,,2.512357,48.836744
2024-518185,2024-01-03,000001,Vente,478600,155,,RUE DE FONTENAY,3565,94300,94080,Vincennes,94,,,940800000P0022,,,11,,35,,5,58.02,,,,,3,2,Appartement,50,3,,,,,,2.431232,48.8484
2024-518185,2024-01-03,000001,Vente,478600,155,,RUE DE FONTENAY,3565,94300,94080,Vincennes,94,,,940800000P0022,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.431232,48.8484
2024-518185,2024-01-03,000001,Vente,478600,155,,RUE DE FONTENAY,3565,94300,94080,Vincennes,94,,,940800000P0022,,,11,,35,,5,58.02,,,,,3,3,Dépendance,,0,,,,,,2.431232,48.8484
2024-518186,2024-01-10,000001,Vente,250000,16,,ALL DES MERISIERS,0322,94510,94060,La Queue-en-Brie,94,,,94060000AD0353,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,108,2.565725,48.793495
2024-518187,2024-01-03,000001,Vente,265000,36,,AV PAUL VAILLANT COUTURIER,7130,94230,94016,Cachan,94,,,940160000H0040,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321031,48.790703
2024-518187,2024-01-03,000001,Vente,265000,36,,AV PAUL VAILLANT COUTURIER,7130,94230,94016,Cachan,94,,,940160000H0040,,,45,57.4,69,,,,,,,,2,2,Appartement,53,3,,,,,,2.321031,48.790703
2024-518187,2024-01-03,000001,Vente,265000,36,,AV PAUL VAILLANT COUTURIER,7130,94230,94016,Cachan,94,,,940160000H0040,,,45,57.4,69,,,,,,,,2,3,Dépendance,,0,,,,,,2.321031,48.790703
2024-518188,2024-01-09,000001,Vente,19000,39,B,CHE VERT,0530,94510,94060,La Queue-en-Brie,94,,,94060000BD0102,,,,,,,,,,,,,0,,,,,S,sols,,,202,2.594547,48.790901
2024-518189,2024-01-15,000001,Vente,1040000,12,,RUE DU TEMPLE,9115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0041,,,,,,,,,,,,,0,1,Maison,155,5,S,sols,,,452,2.481366,48.804369
2024-518189,2024-01-15,000001,Vente,1040000,12,,RUE DU TEMPLE,9115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0041,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,452,2.481366,48.804369
2024-518190,2024-01-05,000001,Vente en l'état futur d'achèvement,267000,15,,RUE AMPERE,0045,94200,94041,Ivry-sur-Seine,94,,,94041000AS0195,,,6,42.7,,,,,,,,,1,,,,,,,,,,2.401008,48.810315
2024-518190,2024-01-05,000001,Vente en l'état futur d'achèvement,267000,15,,RUE AMPERE,0045,94200,94041,Ivry-sur-Seine,94,,,94041000AS0195,,,611,12.5,,,,,,,,,1,,,,,,,,,,2.401008,48.810315
2024-518191,2024-01-04,000001,Vente,158000,95,,AV DU PRESIDENT ALLENDE,8523,94800,94076,Villejuif,94,,,94076000AF0139,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346876,48.797717
2024-518191,2024-01-04,000001,Vente,158000,95,,AV DU PRESIDENT ALLENDE,8523,94800,94076,Villejuif,94,,,94076000AF0139,,,152,39.22,,,,,,,,,1,2,Appartement,38,1,,,,,,2.346876,48.797717
2024-518192,2024-01-05,000001,Vente,242500,8,,RUE EDOUARD MAURY,3115,94120,94033,Fontenay-sous-Bois,94,,,940330000P0182,,,1,52.4,,,,,,,,,1,2,Appartement,52,3,,,,,,2.467557,48.85493
2024-518192,2024-01-05,000001,Vente,242500,8,,RUE EDOUARD MAURY,3115,94120,94033,Fontenay-sous-Bois,94,,,940330000P0182,,,1,52.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.467557,48.85493
2024-518193,2024-01-08,000001,Vente,267000,26,,RUE DU HAMEAU,4400,94240,94038,L'Haÿ-les-Roses,94,,,94038000AK0307,,,78,61.04,92,,,,,,,,2,2,Appartement,61,3,,,,,,2.330719,48.771095
2024-518193,2024-01-08,000001,Vente,267000,26,,RUE DU HAMEAU,4400,94240,94038,L'Haÿ-les-Roses,94,,,94038000AK0307,,,78,61.04,92,,,,,,,,2,3,Dépendance,,0,,,,,,2.330719,48.771095
2024-518193,2024-01-08,000001,Vente,267000,26,,RUE DU HAMEAU,4400,94240,94038,L'Haÿ-les-Roses,94,,,94038000AK0307,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330719,48.771095
2024-518194,2024-01-16,000001,Vente,155000,17,,AV JEAN JAURES,4720,94340,94042,Joinville-le-Pont,94,,,940420000C0020,,,28,19.75,,,,,,,,,1,2,Appartement,21,1,,,,,,2.464954,48.821754
2024-518195,2024-01-12,000001,Vente,550000,2,,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0016,,,20,60.72,,,,,,,,,1,2,Appartement,61,2,,,,,,2.484964,48.805655
2024-518195,2024-01-12,000001,Vente,550000,2,B,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0016,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484964,48.805655
2024-518196,2024-01-15,000001,Vente,410000,50,,RUE CHARLES BASSEE,1460,94120,94033,Fontenay-sous-Bois,94,,,940330000Z0233,,,16,,24,92.1,,,,,,,2,3,Dépendance,,0,,,,,,2.466152,48.850231
2024-518196,2024-01-15,000001,Vente,410000,50,,RUE CHARLES BASSEE,1460,94120,94033,Fontenay-sous-Bois,94,,,940330000Z0233,,,16,,24,92.1,,,,,,,2,2,Appartement,92,3,,,,,,2.466152,48.850231
